Customer_Age,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
41,3,2,3,29,5,2,3,30733.0,1153,29580.0,0.987,3455,80,0.702,0.038,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
49,0,2,2,39,6,2,4,10177.0,1748,8429.0,0.622,3557,64,0.939,0.172,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
42,3,3,4,33,5,2,4,6848.0,0,6848.0,0.962,4006,82,0.822,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
42,1,2,2,33,6,2,3,17165.0,1153,16012.0,0.578,4063,62,0.676,0.067,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45,3,2,3,36,3,3,1,20274.0,2100,18174.0,0.584,5274,66,0.61,0.104,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
50,1,1,2,33,3,5,2,19939.0,0,19939.0,1.03,3342,76,0.462,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
53,3,2,0,45,4,3,1,3378.0,1852,1526.0,0.483,4437,50,1.0,0.548,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
51,2,2,3,39,4,3,2,9773.0,1998,7775.0,0.782,3578,71,0.775,0.204,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
50,1,2,4,31,5,3,1,3668.0,0,3668.0,0.62,4430,76,0.617,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
64,0,2,4,36,3,2,4,3196.0,0,3196.0,0.578,3412,72,0.674,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45,3,0,3,33,1,3,3,34516.0,0,34516.0,1.492,2534,43,0.433,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
52,2,3,4,47,5,2,3,7030.0,994,6036.0,0.725,3211,69,0.725,0.141,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
47,5,3,3,37,2,2,2,9410.0,0,9410.0,0.586,2178,41,0.864,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
38,2,2,0,36,5,2,1,34516.0,1229,33287.0,0.427,1797,35,0.296,0.036,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
45,0,2,4,38,4,3,3,4096.0,1468,2628.0,0.627,3490,66,0.737,0.358,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
43,2,2,4,34,6,1,4,7210.0,782,6428.0,0.733,4249,75,0.5,0.108,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
57,2,3,3,36,6,3,0,8026.0,2202,5824.0,0.586,4072,72,0.6,0.274,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
47,3,2,4,34,5,1,4,18064.0,2039,16025.0,0.89,4435,88,0.796,0.113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
42,3,2,4,35,5,2,4,5596.0,1086,4510.0,0.587,3896,65,0.757,0.194,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52,2,5,4,43,3,3,3,6897.0,640,6257.0,1.052,2781,57,0.839,0.093,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48,3,4,4,40,6,3,3,13991.0,1580,12411.0,0.864,4100,74,0.721,0.113,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
44,3,4,1,36,5,2,2,11366.0,2109,9257.0,0.993,3495,70,0.795,0.186,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
40,3,3,4,34,5,1,3,1707.0,989,718.0,0.555,3935,76,0.52,0.579,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
50,4,1,4,38,6,4,2,23692.0,2402,21290.0,0.942,3632,62,0.676,0.101,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
41,5,2,3,29,6,2,1,11191.0,0,11191.0,0.808,3839,73,0.78,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
42,5,0,4,31,3,1,2,3476.0,700,2776.0,0.604,4364,88,0.517,0.201,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
43,2,5,2,37,4,3,3,27781.0,0,27781.0,1.0,3184,61,0.743,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
44,4,2,2,25,3,3,2,10534.0,0,10534.0,0.985,3456,72,0.636,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
61,1,2,4,54,3,2,2,2721.0,0,2721.0,0.734,2088,37,0.682,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
51,3,2,3,43,4,2,3,10458.0,0,10458.0,0.587,3481,51,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
40,4,3,2,29,3,3,2,12544.0,1636,10908.0,0.503,1758,51,0.457,0.13,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
46,5,1,2,39,4,3,3,11464.0,0,11464.0,1.02,3660,55,1.037,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
50,1,5,0,44,5,2,4,3104.0,1791,1313.0,1.048,4006,76,0.81,0.577,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48,1,2,2,36,4,1,3,11770.0,1813,9957.0,0.623,3280,70,0.667,0.154,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
50,1,2,0,40,4,2,3,34516.0,1185,33331.0,0.725,3874,72,0.714,0.034,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
44,4,2,2,36,3,1,4,10998.0,1586,9412.0,0.907,2237,33,0.435,0.144,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
42,4,2,4,37,3,1,3,2757.0,1785,972.0,0.735,3766,69,0.605,0.647,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
46,3,5,2,36,5,1,2,5489.0,1189,4300.0,0.95,3215,64,0.882,0.217,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52,1,3,0,38,3,1,2,19709.0,1924,17785.0,0.468,3000,64,0.641,0.098,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
42,3,2,4,38,2,3,3,6967.0,1767,5200.0,0.54,1919,38,0.52,0.254,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
47,3,3,3,32,3,2,2,23424.0,2517,20907.0,0.762,3537,73,0.738,0.107,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
39,3,3,2,32,3,2,2,21718.0,2386,19332.0,0.743,3492,66,0.692,0.11,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
53,3,5,4,48,5,3,1,4908.0,1429,3479.0,0.745,3535,65,0.667,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52,2,3,1,36,3,1,3,1470.0,0,1470.0,0.64,4095,63,0.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
39,0,2,3,32,3,1,4,34516.0,1793,32723.0,0.545,4256,82,0.783,0.052,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
63,1,2,4,56,4,2,2,7936.0,2081,5855.0,0.941,4247,81,0.841,0.262,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
53,4,0,2,45,5,3,2,14366.0,888,13478.0,0.638,3868,66,0.61,0.062,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
54,0,2,1,35,4,1,3,9231.0,1642,7589.0,0.416,4676,68,0.659,0.178,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45,4,5,1,36,6,2,2,18679.0,905,17774.0,0.541,2168,55,0.486,0.048,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
45,3,5,4,36,6,3,2,20356.0,2517,17839.0,0.607,4547,67,0.861,0.124,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
52,1,5,4,40,5,1,3,2259.0,1721,538.0,0.682,1852,38,0.81,0.762,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
64,0,2,4,53,5,3,4,6663.0,765,5898.0,1.129,4583,78,0.857,0.115,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
47,4,2,4,34,6,2,4,2424.0,0,2424.0,0.662,3890,66,0.65,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45,5,0,1,39,3,2,2,15677.0,1227,14450.0,0.76,3818,81,0.588,0.078,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
41,4,2,1,30,4,2,3,2334.0,1138,1196.0,0.826,2155,48,0.714,0.488,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
56,3,0,4,43,6,1,3,1816.0,1052,764.0,0.547,4175,65,0.667,0.579,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52,2,2,4,36,3,1,3,4950.0,1829,3121.0,0.671,4529,73,0.872,0.369,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
39,1,5,3,30,3,1,4,34516.0,2055,32461.0,0.589,4048,74,0.51,0.06,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
61,0,5,0,36,4,3,4,24172.0,2517,21655.0,0.424,1658,27,0.5,0.104,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
57,1,2,2,36,4,1,3,9037.0,1544,7493.0,0.321,1627,27,0.5,0.171,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
46,3,0,4,42,3,2,4,7616.0,1251,6365.0,0.581,2006,52,0.405,0.164,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
38,2,2,1,28,3,3,4,11209.0,1165,10044.0,0.966,4614,96,0.714,0.104,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
44,4,5,4,36,3,2,0,9908.0,2066,7842.0,0.463,3749,80,0.667,0.209,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
40,2,2,1,33,4,3,1,18737.0,0,18737.0,0.797,4010,76,0.767,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
57,1,3,4,45,5,2,4,5330.0,0,5330.0,0.515,3525,79,0.837,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52,3,3,0,47,6,1,3,19032.0,0,19032.0,0.417,1726,42,0.312,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
50,1,2,4,32,6,1,4,5916.0,983,4933.0,0.761,3752,75,0.974,0.166,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
51,4,2,1,46,3,5,2,16277.0,1170,15107.0,0.95,3634,62,0.676,0.072,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
42,4,3,2,33,5,1,3,9442.0,838,8604.0,0.654,3157,63,0.853,0.089,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
51,3,2,4,39,5,1,3,2990.0,0,2990.0,0.598,4065,76,0.767,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45,3,2,3,34,6,6,3,2210.0,759,1451.0,0.892,2755,53,0.559,0.343,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
44,4,5,1,33,5,4,3,1527.0,0,1527.0,0.531,1877,38,0.462,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
45,1,2,2,36,3,1,3,6022.0,1433,4589.0,0.955,3433,68,0.943,0.238,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
55,2,0,0,45,6,2,1,26729.0,1052,25677.0,1.034,4140,69,0.816,0.039,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
63,1,3,4,51,5,3,2,6102.0,0,6102.0,0.639,4527,67,0.558,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
33,2,2,4,24,3,1,2,6803.0,2296,4507.0,0.754,2603,47,1.043,0.337,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
46,3,2,3,38,4,1,2,8101.0,1266,6835.0,0.615,3226,53,0.71,0.156,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
41,4,2,4,36,4,1,1,4632.0,0,4632.0,0.637,4306,63,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
58,1,2,1,46,3,3,3,1996.0,1850,146.0,0.952,3421,55,0.719,0.927,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
51,3,1,0,42,4,1,2,11600.0,738,10862.0,0.692,3488,80,0.778,0.064,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
35,1,2,1,25,5,3,3,2657.0,1983,674.0,0.831,2591,59,0.903,0.746,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
42,5,2,4,36,4,2,2,8464.0,1002,7462.0,0.598,4227,92,0.84,0.118,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45,3,4,3,39,6,2,2,29003.0,2323,26680.0,0.671,1676,36,0.714,0.08,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
51,3,3,1,36,4,3,4,5000.0,942,4058.0,0.604,4077,81,0.653,0.188,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
63,0,0,4,55,5,1,2,14963.0,1616,13347.0,0.755,3242,58,1.0,0.108,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45,2,2,4,33,6,3,3,3855.0,1188,2667.0,0.927,3885,83,0.627,0.308,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
36,4,0,0,36,5,3,3,28200.0,765,27435.0,0.68,2507,64,0.641,0.027,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
39,1,2,4,24,4,3,3,2310.0,1306,1004.0,0.525,4343,74,0.682,0.565,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52,2,3,4,40,3,1,3,1960.0,1428,532.0,0.57,3782,64,0.641,0.729,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52,1,2,4,38,3,1,3,3773.0,1291,2482.0,0.878,4697,75,0.667,0.342,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
50,1,2,3,30,6,2,3,9771.0,1776,7995.0,0.46,2778,53,0.472,0.182,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
60,0,2,4,48,3,3,4,6417.0,1372,5045.0,1.154,3280,71,0.69,0.214,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
43,3,4,2,33,4,3,2,16037.0,0,16037.0,0.558,3048,70,0.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
49,2,3,1,39,2,3,4,14839.0,512,14327.0,0.176,1453,26,0.13,0.035,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44,3,5,3,39,5,2,2,34516.0,1461,33055.0,0.646,3416,70,0.707,0.042,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
54,2,0,1,49,4,3,3,8769.0,1314,7455.0,0.477,3817,60,0.818,0.15,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
50,1,2,0,36,6,3,2,20968.0,0,20968.0,0.64,2823,61,0.794,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
44,3,3,2,36,4,1,2,2188.0,1241,947.0,0.782,4509,67,0.675,0.567,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
52,5,2,3,40,3,3,4,30314.0,776,29538.0,0.705,3290,82,0.64,0.026,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
47,2,2,4,36,1,3,2,18799.0,2517,16282.0,0.813,2315,52,0.625,0.134,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
49,3,3,4,45,3,3,0,1638.0,1038,600.0,0.718,4150,70,0.591,0.634,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45,3,2,1,35,5,3,2,3538.0,0,3538.0,0.653,4123,74,0.762,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
35,1,2,1,16,3,2,2,2546.0,1348,1198.0,0.877,4145,75,0.596,0.529,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
65,1,2,4,53,6,2,3,10775.0,1787,8988.0,0.648,3432,70,0.75,0.166,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
47,4,2,1,43,4,3,4,4798.0,1017,3781.0,0.458,4225,79,0.681,0.212,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
56,2,2,4,36,4,6,1,5816.0,716,5100.0,0.923,3534,73,1.147,0.123,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
49,2,2,3,36,4,2,2,20533.0,1321,19212.0,0.716,3918,78,0.5,0.064,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
58,1,0,3,49,3,3,2,9890.0,0,9890.0,0.653,3497,69,0.683,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52,3,2,3,32,6,3,3,30820.0,1724,29096.0,0.948,3402,75,0.923,0.056,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45,2,2,4,37,6,2,2,6091.0,0,6091.0,0.56,3340,60,0.579,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
50,2,3,2,40,5,2,3,9690.0,1115,8575.0,0.542,4620,64,0.488,0.115,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
62,2,1,1,56,5,3,2,6797.0,1428,5369.0,0.747,3962,70,0.795,0.21,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
44,3,3,4,31,3,3,4,4985.0,1379,3606.0,0.896,4222,61,0.605,0.277,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
61,0,2,4,36,2,3,3,2125.0,0,2125.0,0.654,2860,38,0.727,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
47,4,1,4,28,3,2,4,4012.0,0,4012.0,1.073,2962,60,0.765,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
52,3,3,4,42,3,2,1,23858.0,1179,22679.0,0.671,3784,69,0.683,0.049,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
46,2,3,1,32,4,3,2,2619.0,2271,348.0,0.61,3835,60,0.818,0.867,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
40,3,2,4,34,4,1,4,6728.0,1192,5536.0,0.687,5244,75,0.471,0.177,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
47,4,5,1,39,3,3,3,2680.0,1652,1028.0,1.132,3382,58,0.758,0.616,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
52,4,5,4,36,5,1,4,2936.0,2181,755.0,0.478,4650,78,0.625,0.743,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
46,5,3,2,41,3,3,4,7478.0,1775,5703.0,0.54,4042,79,0.491,0.237,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
49,4,4,2,35,4,2,3,2527.0,1419,1108.0,0.797,3585,68,0.943,0.562,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
44,3,2,4,36,3,1,1,5644.0,2517,3127.0,0.86,2440,44,0.76,0.446,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
50,5,5,4,33,4,3,3,2837.0,1377,1460.0,0.564,3928,54,0.8,0.485,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
40,3,2,3,31,6,2,4,18584.0,2446,16138.0,0.76,3504,64,0.882,0.132,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
45,3,2,4,31,4,3,3,5941.0,0,5941.0,0.522,2196,37,0.233,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
41,2,2,1,32,3,2,2,9576.0,0,9576.0,0.817,2362,49,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
63,1,2,2,56,3,3,2,9569.0,0,9569.0,0.94,2287,49,0.581,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
32,3,0,3,36,3,5,2,15412.0,0,15412.0,0.589,3993,73,0.659,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
55,1,2,3,44,4,3,2,2663.0,1784,879.0,0.785,4317,81,0.929,0.67,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
51,2,4,4,44,3,3,4,1438.3,1031,407.3,0.582,3308,72,0.674,0.717,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
52,3,1,2,40,6,2,2,5376.0,804,4572.0,0.51,4511,74,0.682,0.15,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
47,4,5,4,36,3,3,3,18873.0,0,18873.0,0.636,2021,38,0.52,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
39,2,1,2,27,4,1,3,5341.0,0,5341.0,0.771,1955,47,0.808,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45,1,2,2,41,2,3,2,9904.0,2513,7391.0,0.0,1152,28,0.0,0.254,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
43,3,3,4,38,3,3,3,7084.0,0,7084.0,0.523,2287,44,0.294,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
47,3,3,3,29,2,2,3,7498.0,2319,5179.0,0.484,1676,51,0.759,0.309,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
51,0,3,1,40,6,2,2,5450.0,1674,3776.0,0.588,3722,77,0.711,0.307,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
50,2,2,0,45,6,2,4,32719.0,1650,31069.0,0.717,4037,60,0.714,0.05,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
37,2,5,1,36,2,3,2,3250.0,1721,1529.0,0.446,1714,32,0.391,0.53,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
44,3,0,1,36,3,3,2,6111.0,2517,3594.0,0.733,4155,68,0.659,0.412,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
62,1,5,4,36,6,1,3,12590.0,931,11659.0,1.068,4182,78,0.696,0.074,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
41,3,2,1,29,5,1,3,1982.0,1068,914.0,0.881,3058,58,0.871,0.539,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
39,4,4,2,36,6,3,3,25133.0,0,25133.0,0.461,4033,73,0.327,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
40,4,5,0,34,3,1,3,17818.0,1451,16367.0,0.632,3973,74,0.451,0.081,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
46,3,3,0,34,5,3,2,5155.0,868,4287.0,0.882,3535,57,1.111,0.168,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
51,3,2,4,30,3,2,0,6006.0,1576,4430.0,0.504,3199,65,0.548,0.262,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
64,1,5,4,51,6,3,1,2571.0,1210,1361.0,0.972,3647,59,0.686,0.471,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
40,2,2,2,34,6,3,0,3269.0,1601,1668.0,1.168,3966,74,0.947,0.49,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
50,3,2,1,33,3,1,2,2798.0,1291,1507.0,0.708,2903,69,0.683,0.461,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
44,3,2,1,26,4,3,0,7277.0,0,7277.0,0.758,4458,71,0.578,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
32,0,0,4,36,3,3,4,3788.0,1325,2463.0,0.607,3975,65,0.477,0.35,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
43,3,3,3,34,4,2,0,28262.0,1483,26779.0,0.668,3855,66,0.61,0.052,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
47,5,3,4,33,5,2,2,2169.0,1330,839.0,0.905,3833,64,1.065,0.613,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
43,4,2,4,29,6,3,3,3767.0,976,2791.0,1.021,3163,60,0.818,0.259,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
46,3,1,0,38,3,2,2,8989.0,552,8437.0,0.699,2309,49,0.633,0.061,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
47,5,2,4,42,3,5,1,2838.0,2517,321.0,0.625,3493,65,0.711,0.887,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
48,1,2,4,43,5,3,3,7199.0,1031,6168.0,1.212,4041,73,0.698,0.143,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
44,3,0,1,24,3,1,4,8495.0,1537,6958.0,0.919,1950,31,0.938,0.181,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
40,2,3,3,32,5,2,3,34516.0,1182,33334.0,0.613,2440,54,0.543,0.034,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
46,2,2,3,36,6,1,2,14164.0,1525,12639.0,0.543,3749,59,0.686,0.108,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
50,2,2,4,31,4,2,2,3604.0,0,3604.0,0.934,4051,65,0.667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
46,4,4,4,41,4,1,1,1752.0,611,1141.0,0.465,4864,76,0.462,0.349,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
43,3,0,4,32,5,3,3,4204.0,0,4204.0,1.073,3799,85,0.604,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
